
10036981;Новообразование in situ локтевого пространства;D04.6;37037
10036982;Новообразование in situ локтевой ямки;D04.6;37038
10036983;Новообразование in situ локтя;D04.6;37039
10036984;Новообразование in situ лопатки;D04.5;37040
10036985;Новообразование in situ лоханочно-мочеточникового соединения;D09.1;37041
10036986;Новообразование in situ малой кривизны желудка;D00.2;37042
10036987;Новообразование in situ малой половой губы;D07.1;37043
10036988;Новообразование in situ малой слюнной железы;D00.0;37044
10036989;Новообразование in situ малой срамной губы;D07.1;37045
10036990;Новообразование in situ мантии;D07.3;37046
10036991;Новообразование in situ матки;D07.3;37047
10036992;Новообразование in situ матки, места перехода плоского эпителия в цилиндрический;D06.7;37048
10036993;Новообразование in situ маточной трубы;D07.3;37049
10036994;Новообразование in situ медиастинального лимфатического узла;D36.0;37050
10036995;Новообразование in situ междолькового желчного протока;D01.5;37051
10036996;Новообразование in situ междольковых желчных канальцев;D01.5;37052
10036997;Новообразование in situ межреберного лимфатического узла;D36.0;37053
10036998;Новообразование in situ межчерпаловидной складки;D00.0;37054
10036999;Новообразование in situ мейбомиевой железы;D04.1;37055
10037000;Новообразование in situ места перехода плоского эпителия в цилиндрический в шейке матки;D06.7;37056
10037001;Новообразование in situ мешочка предстательной железы;D09.1;37057
10037002;Новообразование in situ миндаликовой ямки;D00.0;37058
10037003;Новообразование in situ миндалины;D00.0;37059
10037004;Новообразование in situ миндалины зева;D00.0;37060
10037005;Новообразование in situ мозгового слоя надпочечника;D09.3;37061
10037006;Новообразование in situ молочной железы;D05.9;37062
10037007;Новообразование in situ молочной железы эктопической локализации;D05.9;37063
10037008;Новообразование in situ мочевого органа;D09.1;37064
10037009;Новообразование in situ мочевого пузыря;D09.0;37065
10037010;Новообразование in situ мочевой системы;D09.1;37066
10037011;Новообразование in situ мочеточника;D09.1;37067
10037012;Новообразование in situ мочеточникового отверстия мочевого пузыря;D09.0;37068
10037013;Новообразование in situ мочки уха;D04.2;37069
10037014;Новообразование in situ мошонки;D07.6;37070
10037015;Новообразование in situ мужского мочеполового тракта;D07.6;37071
10037016;Новообразование in situ мужского мюллерова канала;D07.6;37072
10037017;Новообразование in situ мужского полового органа;D07.6;37073
10037018;Новообразование in situ мужского полового органа уточненной локализации;D07.4;37074
10037019;Новообразование in situ мужского полового тракта;D07.6;37075
10037020;Новообразование in situ мужского полового тракта уточненной локализации;D07.4;37076
10037021;Новообразование in situ мягких тканей нижней челюсти;D01.0;37077
10037022;Новообразование in situ мягкого неба;D00.0;37078
10037023;Новообразование in situ наботовой железы;D06.0;37079
10037024;Новообразование in situ над собственно голосовым аппаратом;D02.0;37080
10037025;Новообразование in situ надгортанника;D02.0;37081
10037026;Новообразование in situ надключичного лимфатического узла;D36.0;37082
10037027;Новообразование in situ надключичной области;D09.7;37083
10037028;Новообразование in situ надпочечника;D09.3;37084
10037029;Новообразование in situ наружнего крыла носа;D04.3;37085
10037030;Новообразование in situ наружного зева;D06.1;37086
10037031;Новообразование in situ наружного зева матки;D06.1;37087
10037032;Новообразование in situ наружного крыла носа;D04.3;37088
10037033;Новообразование in situ наружного слухового прохода;D04.2;37089
10037034;Новообразование in situ наружного уха;D04.2;37090
10037035;Новообразование in situ наружной глазной мышцы;D09.2;37091
10037036;Новообразование in situ наружной поверхности верхней губы;D00.0;37092
10037037;Новообразование in situ наружной поверхности губы;D00.0;37093
10037038;Новообразование in situ наружной поверхности нижней губы;D00.0;37094
10037039;Новообразование in situ наружной спайки век;D04.1;37095
10037040;Новообразование in situ наружной части кожи носа;D04.3;37096
10037041;Новообразование in situ наружной части молочной железы;D05.9;37097
10037042;Новообразование in situ наружной части носа;D04.3;37098
10037043;Новообразование in situ наружной части шейки матки;D06.1;37099
10037044;Новообразование in situ наружной части щеки;D04.3;37100
10037045;Новообразование in situ начального отдела ободочной кишки;D01.0;37101
10037046;Новообразование in situ неба;D00.0;37102
10037047;Новообразование in situ небно-глоточной дужки;D00.0;37103
10037048;Новообразование in situ небной миндалины;D00.0;37104
10037049;Новообразование in situ небно-язычной дужки;D00.0;37105
10037050;Новообразование in situ непарной доли легкого;D02.2;37106
10037051;Новообразование in situ непигментное кожи;D04.9;37107
10037052;Новообразование in situ неподвижной части языка;D00.0;37108
10037053;Новообразование in situ нижневнутреннего квадранта молочной железы;D05.9;37109
10037054;Новообразование in situ нижнеглоточной части межчерпаловидной складки;D00.0;37110
10037055;Новообразование in situ нижнеглоточной части черпаловидного хряща;D00.0;37111
10037056;Новообразование in situ нижнего века;D04.1;37112
10037057;Новообразование in situ нижнего надчревного лимфатического узла;D36.0;37113
10037058;Новообразование in situ нижнего сегмента матки;D07.3;37114
10037059;Новообразование in situ нижней губной борозды;D00.0;37115
10037060;Новообразование in situ нижней губы;D00.0;37116
10037061;Новообразование in situ нижней доли легкого;D02.2;37117
10037062;Новообразование in situ нижней конечности;D04.7;37118
10037063;Новообразование in situ нижней трети пищевода;D00.1;37119
10037064;Новообразование in situ нижней части молочной железы;D05.9;37120
10037065;Новообразование in situ нижней щечной борозды;D00.0;37121
10037066;Новообразование in situ нижненаружного квадранта молочной железы;D05.9;37122
10037067;Новообразование in situ нисходящей кишки;D01.0;37123
10037068;Новообразование in situ ноги;D04.7;37124
10037069;Новообразование in situ ноздри;D02.3;37125
10037070;Новообразование in situ носа;D04.3;37126
10037071;Новообразование in situ носового отверстия;D02.3;37127
10037072;Новообразование in situ носового синуса;D02.3;37128
10037073;Новообразование in situ носового хряща;D02.3;37129
10037074;Новообразование in situ носовой кожи;D04.3;37130
10037075;Новообразование in situ носовой перегородки;D02.3;37131
10037076;Новообразование in situ носовой полости;D02.3;37132
10037077;Новообразование in situ носовой раковины;D02.3;37133
10037078;Новообразование in situ носовой слизистой оболочки;D02.3;37134
10037079;Новообразование in situ носовой ямки;D02.3;37135
10037080;Новообразование in situ носовых хоан;D00.0;37136
10037081;Новообразование in situ носоглотки;D00.0;37137
10037082;Новообразование in situ носоглоточной поверхности мягкого неба;D00.0;37138
10037083;Новообразование in situ носогубной бороздки;D04.3;37139
10037084;Новообразование in situ области плеча;D04.6;37140
10037085;Новообразование in situ ободочной и прямой кишки;D01.1;37141
10037086;Новообразование in situ ободочной кишки;D01.0;37142
10037087;Новообразование in situ общего желчного протока;D01.5;37143
10037088;Новообразование in situ околоносового синуса;D02.3;37144
10037089;Новообразование in situ околососкового кружка;D05.9;37145
10037090;Новообразование in situ околососкового кружка молочной железы;D05.9;37146
10037091;Новообразование in situ околоушного лимфатического узла;D36.0;37147
10037092;Новообразование in situ околоушной железы;D00.0;37148
10037093;Новообразование in situ околошеечного лимфатического узла;D36.0;37149
10037094;Новообразование in situ околошеечного лимфатического узла матки;D36.0;37150
10037095;Новообразование in situ околощитовидной железы;D09.3;37151
10037096;Новообразование in situ органов пищеварения;D01.9;37152
10037097;Новообразование in situ основания языка;D00.0;37153
10037098;Новообразование in situ островков Лангерганса;D01.7;37154
10037099;Новообразование in situ островковой ткани поджелудочной железы;D01.7;37155
10037100;Новообразование in situ островковых клеток поджелудочной железы;D01.7;37156
10037101;Новообразование in situ отверстия мочевого пузыря;D09.0;37157
10037102;Новообразование in situ отверстия мочеточника;D09.0;37158
10037103;Новообразование in situ отверстия слуховой трубы;D00.0;37159
10037104;Новообразование in situ пазухи верхней челюсти;D02.3;37160
10037105;Новообразование in situ пазухи клиновидной кости;D02.3;37161
10037106;Новообразование in situ пазухи клиновидной кости черепа;D02.3;37162
10037107;Новообразование in situ пазухи сосцевидного отростка;D02.3;37163
10037108;Новообразование in situ пальца ноги;D04.7;37164
10037109;Новообразование in situ пальца руки;D04.6;37165
10037110;Новообразование in situ панкреатического лимфатического узла;D36.0;37166
10037111;Новообразование in situ парааортального лимфатического узла;D36.0;37167
10037112;Новообразование in situ парастернального лимфатического узла;D36.0;37168
10037113;Новообразование in situ парауретральной железы;D09.1;37169
10037114;Новообразование in situ паренхимы почек;D09.1;37170
10037115;Новообразование in situ паровариальной области;D07.3;37171
10037116;Новообразование in situ паутинной оболочки спинного мозга;D04.5;37172
10037117;Новообразование in situ пахового лимфатического узла;D36.0;37173
10037118;Новообразование in situ пекторального лимфатического узла;D36.0;37174
10037119;Новообразование in situ первичного мочевого протока;D09.0;37175
10037120;Новообразование in situ перегородки носа;D02.3;37176
10037121;Новообразование in situ передней дужки миндалины;D00.0;37177
10037122;Новообразование in situ передней комиссуры гортани;D02.0;37178
10037123;Новообразование in situ передней поверхности надгортанника;D00.0;37179
10037124;Новообразование in situ передней стенки желудка;D00.2;37180
10037125;Новообразование in situ передней стенки мочевого пузыря;D09.0;37181
10037126;Новообразование in situ передней стенки носоглотки;D00.0;37182
10037127;Новообразование in situ передней части полости рта;D00.0;37183
10037128;Новообразование in situ передней части языка;D00.0;37184
10037129;Новообразование in situ передних двух третей языка;D00.0;37185
10037130;Новообразование in situ перекреста зрительных нервов;D07.3;37186
10037131;Новообразование in situ перешейка матки;D07.3;37187
10037132;Новообразование in situ перианальной области;D04.5;37188
10037133;Новообразование in situ периаортального лимфатического узла;D36.0;37189
10037134;Новообразование in situ периодонтальной ткани;D00.0;37190
10037135;Новообразование in situ периректальной ткани;D02.0;37191
10037136;Новообразование in situ перстневидного хряща;D02.0;37192
10037137;Новообразование in situ перстневидного хряща гортани;D02.0;37193
10037138;Новообразование in situ печени;D01.5;37194
10037139;Новообразование in situ печени первичное;D01.5;37195
10037140;Новообразование in situ печеночного изгиба ободочной кишки;D01.0;37196
10037141;Новообразование in situ печеночного изгиба толстого кишечника;D01.0;37197
10037142;Новообразование in situ печеночного лимфатического узла;D36.0;37198
10037143;Новообразование in situ печеночного протока;D01.5;37199
10037144;Новообразование in situ пещеристого тела;D07.4;37200
10037145;Новообразование in situ пищеварительного канала;D01.9;37201
10037146;Новообразование in situ пищеварительного тракта;D01.9;37202
10037147;Новообразование in situ пищеварительной системы;D01.9;37203
10037148;Новообразование in situ пищевода;D00.1;37204
10037149;Новообразование in situ пищеводно-желудочного соединения;D00.2;37205
10037150;Новообразование in situ плаценты;D07.3;37206
10037151;Новообразование in situ плечевого пояса;D07.3;37207
10037152;Новообразование in situ плечевой кости;D04.6;37208
10037153;Новообразование in situ плюригландулярное эндокринной железы;D09.3;37209
10037154;Новообразование in situ плюриэндокринное;D09.3;37210
10037155;Новообразование in situ пограничной области языка;D00.0;37211
10037156;Новообразование in situ под собственно голосовым аппаратом;D02.0;37212
10037157;Новообразование in situ подверхнечелюстного протока;D00.0;37213
10037158;Новообразование in situ подверхнечелюстной железы;D00.0;37214
10037159;Новообразование in situ подвздошной кишки;D01.4;37215
10037160;Новообразование in situ подвижной части языка;D00.0;37216
10037161;Новообразование in situ поджелудочной железы;D01.7;37217
10037162;Новообразование in situ подключичной области;D04.5;37218
10037163;Новообразование in situ подколенного пространства;D04.7;37219
10037164;Новообразование in situ подколенной ямки;D04.7;37220
10037165;Новообразование in situ подмышечной впадины;D09.7;37221
10037166;Новообразование in situ подмышечной части молочной железы;D05.9;37222
10037167;Новообразование in situ поднижнечелюстной железы;D00.0;37223
10037168;Новообразование in situ подъязычного протока;D00.0;37224
10037169;Новообразование in situ подъязычной железы;D00.0;37225
10037170;Новообразование in situ подъязычной области;D00.0;37226
10037171;Новообразование in situ позадиносового пространства;D00.0;37227
10037172;Новообразование in situ полового члена;D07.4;37228
10037173;Новообразование in situ половой губы;D07.1;37229
10037174;Новообразование in situ полости носа;D02.3;37230
10037175;Новообразование in situ полости рта;D00.0;37231
10037176;Новообразование in situ полости сосцевидного отростка;D02.3;37232
10037177;Новообразование in situ поперечной кишки;D01.0;37233
10037178;Новообразование in situ потовой железы неуточненной локализации;D04.9;37234
10037179;Новообразование in situ почек;D09.1;37235
10037180;Новообразование in situ почечной лоханки;D09.1;37236
10037181;Новообразование in situ почечной чашки;D09.1;37237
10037182;Новообразование in situ почечных ворот;D09.1;37238
10037183;Новообразование in situ почечных лоханок;D09.1;37239
10037184;Новообразование in situ почечных чашек;D09.1;37240
10037185;Новообразование in situ преддверия носа;D02.3;37241
10037186;Новообразование in situ преддверия полости носа;D02.3;37242
10037187;Новообразование in situ преддверия полости рта;D00.0;37243
10037188;Новообразование in situ преддверия привратника желудка;D00.2;37244
10037189;Новообразование in situ предплечья;D04.6;37245
10037190;Новообразование in situ предпривратника;D00.2;37246
10037191;Новообразование in situ предпривратника желудка;D00.2;37247
10037192;Новообразование in situ предстательной железы;D07.5;37248
10037193;Новообразование in situ препуциума;D07.4;37249
10037194;Новообразование in situ привратника;D00.2;37250
10037195;Новообразование in situ привратника желудка;D00.2;37251
10037196;Новообразование in situ придатка яичка;D07.6;37252
10037197;Новообразование in situ придатков матки;D07.3;37253
10037198;Новообразование in situ придаточного синуса;D02.3;37254
10037199;Новообразование in situ проксимальной трети пищевода;D00.1;37255
10037200;Новообразование in situ промежности;D09.7;37256
10037201;Новообразование in situ протока околоушной железы;D00.0;37257
10037202;Новообразование in situ протока подверхнечелюстной железы;D00.0;37258
10037203;Новообразование in situ протока поджелудочной железы;D01.7;37259
10037204;Новообразование in situ протока поднижнечелюстной железы;D00.0;37260
10037205;Новообразование in situ протока подъязычной железы;D00.0;37261
10037206;Новообразование in situ протока слюнной железы;D00.0;37262
10037207;Новообразование in situ прямой и ободочной кишки;D01.1;37263
10037208;Новообразование in situ прямой кишки;D01.2;37264
10037209;Новообразование in situ прямокишечно-влагалищной перегородки;D09.7;37265
10037210;Новообразование in situ прямокишечно-влагалищной стенки;D09.7;37266
10037211;Новообразование in situ прямокишечно-пузырной перегородки;D09.7;37267
10037212;Новообразование in situ пузырно-влагалищной перегородки;D07.3;37268
10037213;Новообразование in situ пузырного желчного протока;D01.5;37269
10037214;Новообразование in situ пузырного протока;D01.5;37270
10037215;Новообразование in situ пузырно-прямокишечной перегородки;D09.7;37271
10037216;Новообразование in situ пузырно-шеечной ткани;D07.3;37272
10037217;Новообразование in situ раковины носа;D02.3;37273
10037218;Новообразование in situ раковины уха;D04.2;37274
10037219;Новообразование in situ ректосигмоидного соединения;D01.0;37275
10037220;Новообразование in situ решетчатого синуса;D02.3;37276
10037221;Новообразование in situ рога матки;D07.3;37277
10037222;Новообразование in situ санториниева протока;D01.7;37278
10037223;Новообразование in situ свободного края надгортанника;D00.0;37279
10037224;Новообразование in situ свободной границы надгортанника;D00.0;37280
10037225;Новообразование in situ свода носоглотки;D00.0;37281
10037226;Новообразование in situ свода полости рта;D00.0;37282
10037227;Новообразование in situ селезеночного изгиба ободочной кишки;D07.6;37283
10037228;Новообразование in situ селезеночного изгиба толстого кишечника;D01.0;37284
10037229;Новообразование in situ семенного канатика;D07.6;37285
10037230;Новообразование in situ семенного пузырька;D07.6;37286
10037231;Новообразование in situ семяизвергающего протока;D07.6;37287
10037232;Новообразование in situ сетчатки;D09.2;37288
10037233;Новообразование in situ сигмовидного изгиба ободочной кишки;D01.0;37289
10037234;Новообразование in situ сигмовидного изгиба толстого кишечника;D01.0;37290
10037235;Новообразование in situ сигмовидной кишки;D01.0;37291
10037236;Новообразование in situ синуса верхней челюсти;D02.3;37292
10037237;Новообразование in situ складки подмышечной впадины;D04.5;37293
10037238;Новообразование in situ склеры;D09.2;37294
10037239;Новообразование in situ слезного канальца;D09.2;37295
10037240;Новообразование in situ слезного мешка;D09.2;37296
10037241;Новообразование in situ слезного носового протока;D09.2;37297
10037242;Новообразование in situ слезной железы;D09.2;37298
10037243;Новообразование in situ слезной точки;D09.2;37299
10037244;Новообразование in situ слезно-носового протока;D09.2;37300
10037245;Новообразование in situ слепой кишки;D01.0;37301
10037246;Новообразование in situ слизистой оболочки альвеолярного отростка;D00.0;37302
10037247;Новообразование in situ слизистой оболочки альвеолярного отростка десны верхней челюсти;D00.0;37303
10037248;Новообразование in situ слизистой оболочки альвеолярного отростка десны нижней челюсти;D00.0;37304
10037249;Новообразование in situ слизистой оболочки носа;D02.3;37305
10037250;Новообразование in situ слизистой оболочки носовой раковины;D02.3;37306
10037251;Новообразование in situ слизистой оболочки полости рта;D00.0;37307
10037252;Новообразование in situ слизистой оболочки раковины носа;D02.3;37308
10037253;Новообразование in situ слизистой оболочки трахеи;D02.1;37309
10037254;Новообразование in situ слизистой оболочки щеки;D00.0;37310
10037255;Новообразование in situ слухового наружного канала;D04.2;37311
10037256;Новообразование in situ слухового прохода;D04.2;37312
10037257;Новообразование in situ слуховой трубы;D02.3;37313
10037258;Новообразование in situ слюнной железы;D09.3;37314
10037259;Новообразование in situ собственно голосового аппарата;D02.0;37315
10037260;Новообразование in situ собственно гортани;D02.0;37316
10037261;Новообразование in situ соединения твердого и мягкого неба;D00.0;37317
10037262;Новообразование in situ соединительной ткани бедра;D21.2;37318
10037263;Новообразование in situ соединительной ткани боковой стенки живота;D21.6;37319
10037264;Новообразование in situ соединительной ткани большого пальца руки;D21.1;37320
10037265;Новообразование in situ соединительной ткани брюшной стенки;D21.4;37321
10037266;Новообразование in situ соединительной ткани века;D21.0;37322
10037267;Новообразование in situ соединительной ткани височной области;D21.0;37323
10037268;Новообразование in situ соединительной ткани внутригрудной;D21.3;37324
10037269;Новообразование in situ соединительной ткани молочной железы;D05.9;37325
10037270;Новообразование in situ соска;D05.9;37326
10037271;Новообразование in situ сосудистой оболочки глаза;D09.2;37327
10037272;Новообразование in situ спайки век;D04.1;37328
10037273;Новообразование in situ спайки губы;D00.0;37329
10037274;Новообразование in situ спинки языка;D00.0;37330
10037275;Новообразование in situ спины;D04.5;37331
10037276;Новообразование in situ срамной области у женщин;D07.1;37332
10037277;Новообразование in situ срединной линии языка;D00.0;37333
10037278;Новообразование in situ среднего уха;D02.3;37334
10037279;Новообразование in situ средней доли легкого;D02.2;37335
10037280;Новообразование in situ средней трети пищевода;D00.1;37336
10037281;Новообразование in situ средней части молочной железы;D05.9;37337
10037282;Новообразование in situ стенки брюшной полости;D04.5;37338
10037283;Новообразование in situ стенки грудной клетки;D09.7;37339
10037284;Новообразование in situ стенки желудка;D00.2;37340
10037285;Новообразование in situ стенки мочевого пузыря;D09.0;37341
10037286;Новообразование in situ стенки носоглотки;D00.0;37342
10037287;Новообразование in situ стопы;D04.7;37343
10037288;Новообразование in situ стромы эндометрия;D07.0;37344
10037289;Новообразование in situ сфинктера мочевого пузыря;D09.0;37345
10037290;Новообразование in situ сфинктера Одди;D01.5;37346
10037291;Новообразование in situ таза;D09.7;37347
10037292;Новообразование in situ тазобедренной области;D04.7;37348
10037293;Новообразование in situ тазовой части ободочной кишки;D01.0;37349
10037294;Новообразование in situ тазовых внутренних органов;D09.7;37350
10037295;Новообразование in situ твердого неба;D00.0;37351
10037296;Новообразование in situ тела гипофиза;D09.3;37352
10037297;Новообразование in situ тела желудка;D00.2;37353
10037298;Новообразование in situ тела матки;D07.3;37354
10037299;Новообразование in situ тела поджелудочной железы;D01.7;37355
10037300;Новообразование in situ тела полового члена;D07.4;37356
10037301;Новообразование in situ толстого кишечника;D01.0;37357
10037302;Новообразование in situ тонкого кишечника;D01.4;37358
10037303;Новообразование in situ тощей кишки;D01.4;37359
10037304;Новообразование in situ трахеи;D02.1;37360
10037305;Новообразование in situ трахеобронхиального дерева;D02.2;37361
10037306;Новообразование in situ треугольника мочевого пузыря;D09.0;37362
10037307;Новообразование in situ тубоовариальное;D07.3;37363
10037308;Новообразование in situ туловища;D04.5;37364
10037309;Новообразование in situ увеального тракта;D09.2;37365
10037310;Новообразование in situ уздечки языка;D00.0;37366
10037311;Новообразование in situ урахуса;D09.0;37367
10037312;Новообразование in situ уретрального отверстия мочевого пузыря;D09.0;37368
10037313;Новообразование in situ уретральной железы;D09.1;37369
10037314;Новообразование in situ уретровагинальной перегородки;D07.3;37370
10037315;Новообразование in situ уретры;D09.1;37371
10037316;Новообразование in situ уточненной локализации;D09.7;37372
10037317;Новообразование in situ уточненной части брюшины;D09.7;37373
10037318;Новообразование in situ уточненной части полости рта;D00.0;37374
10037319;Новообразование in situ уха;D04.2;37375
10037320;Новообразование in situ участка над подъязычной костью;D02.0;37376
10037321;Новообразование in situ фаллопиевой трубы;D07.3;37377
10037322;Новообразование in situ фатерова сосочка;D01.5;37378
10037323;Новообразование in situ фолликула наботовой железы;D06.0;37379
10037324;Новообразование in situ хвоста поджелудочной железы;D01.7;37380
10037325;Новообразование in situ хоан;D00.0;37381
10037326;Новообразование in situ хоан носа;D00.0;37382
10037327;Новообразование in situ холангиол;D01.5;37383
10037328;Новообразование in situ хрусталика глаза;D09.2;37384
10037329;Новообразование in situ хряща бронха;D02.2;37385
10037330;Новообразование in situ хряща века;D02.0;37386
10037331;Новообразование in situ хряща гортани;D02.0;37387
10037332;Новообразование in situ хряща надгортанника;D02.0;37388
10037333;Новообразование in situ хряща носа;D02.3;37389
10037334;Новообразование in situ хряща трахеи;D02.1;37390
10037335;Новообразование in situ центральной части молочной железы;D05.9;37391
10037336;Новообразование in situ челюсти;D09.7;37392
10037337;Новообразование in situ червеобразного отростка;D01.0;37393
10037338;Новообразование in situ черпаловидного хряща;D02.0;37394
10037339;Новообразование in situ черпаловидного хряща гортани;D02.0;37395
10037340;Новообразование in situ черпало-надгортанной складки;D00.0;37396
10037341;Новообразование in situ шеи;D09.7;37397
10037342;Новообразование in situ шейки матки;D06.9;37398
10037343;Новообразование in situ шейки мочевого пузыря;D09.0;37399
10037344;Новообразование in situ шейки поджелудочной железы;D01.7;37400
10037345;Новообразование in situ шейного отдела пищевода;D00.1;37401
10037346;Новообразование in situ шейного сплетения;D07.1;37402
10037347;Новообразование in situ широкой связки матки;D07.3;37403
10037348;Новообразование in situ щеки;D09.7;37404
10037349;Новообразование in situ щечной борозды;D00.0;37405
10037350;Новообразование in situ щечной полости;D00.0;37406
10037351;Новообразование in situ щитовидного хряща;D02.0;37407
10037352;Новообразование in situ щитовидного хряща гортани;D02.0;37408
10037353;Новообразование in situ щитовидной железы;D09.3;37409
10037354;Новообразование in situ щитовидно-язычного протока;D09.3;37410
10037355;Новообразование in situ эккринной железы неуточненной локализации;D04.9;37411
10037356;Новообразование in situ эндокринной железы;D09.3;37412
10037357;Новообразование in situ эндометриальной стромы;D07.0;37413
10037358;Новообразование in situ эндометрия;D07.0;37414
10037359;Новообразование in situ эндоцервикального канала;D06.0;37415
10037360;Новообразование in situ ягодичной области;D04.5;37416
10037361;Новообразование in situ языка;D00.0;37417
10037362;Новообразование in situ языкоглоточной борозды;D00.0;37418
10037363;Новообразование in situ язычка;D00.0;37419
10037364;Новообразование in situ язычковых сегментов легкого;D02.2;37420
10037365;Новообразование in situ язычной миндалины;D00.0;37421
10037366;Новообразование in situ язычно-надгортанной складки;D00.0;37422
10037367;Новообразование in situ язычно-надгортанных складок;D00.0;37423
10037368;Новообразование in situ язычно-небной складки;D00.0;37424
10037369;Новообразование in situ яичка;D07.6;37425
10037370;Новообразование in situ яичка задержавшегося;D07.6;37426
10037371;Новообразование in situ яичка неопустившегося;D07.6;37427
10037372;Новообразование in situ яичка опущенного;D07.6;37428
10037373;Новообразование in situ яичка эктопического;D07.6;37429
10037374;Новообразование in situ яичка, находящегося в мошонке;D07.6;37430
10037375;Новообразование in situ яичника;D07.3;37431
10037376;Новообразование in situ яйцевода;D07.3;37432
10037377;Новообразование in situ ямки гипофиза;D09.3;37433
10037378;Новообразование in situ ямки надгортанника;D00.0;37434
10037379;Новообразование in situ ямки носа;D02.3;37435
10037380;Новообразование in situ ямки Розенмюллера;D00.0;37436
10037381;Новообразование in situ ячеек сосцевидного отростка;D02.3;37437
10037382;Новообразование in situзадней части носовой перегородки;D00.0;37438
10037383;Новообразование in situзадней части перегородки носа;D00.0;37439
10037384;Новообразование доброкачественное;D36.9;37440
10037385;Новообразование доброкачественное I шейного позвонка;D16.6;37441
10037386;Новообразование доброкачественное II шейного позвонка;D16.6;37442
10037387;Новообразование доброкачественное абдоминального отдела пищевода;D13.0;37443
10037388;Новообразование доброкачественное аденоидной ткани;D10.6;37444
10037389;Новообразование доброкачественное акромиального отростка;D16.0;37445
10037390;Новообразование доброкачественное альвеолярного края;D16.5;37446
10037391;Новообразование доброкачественное альвеолярного отростка;D16.5;37447
10037392;Новообразование доброкачественное альвеолярного отростка верхней челюсти;D16.4;37448
10037393;Новообразование доброкачественное альвеолярного отростка нижней челюсти;D16.5;37449
10037394;Новообразование доброкачественное ампулы прямой кишки;D12.8;37450
10037395;Новообразование доброкачественное ампулы фатерова сосочка;D13.5;37451
10037396;Новообразование доброкачественное анального канала;D12.9;37452
10037397;Новообразование доброкачественное анального сфинктера;D12.9;37453
10037398;Новообразование доброкачественное аноректального соединения;D12.9;37454
10037399;Новообразование доброкачественное антрального отдела желудка;D13.1;37455
10037400;Новообразование доброкачественное аортального гломуса;D35.6;37456
10037401;Новообразование доброкачественное аортального лимфатического узла;D36.0;37457
10037402;Новообразование доброкачественное аорты;D21.3;37458
10037403;Новообразование доброкачественное апокринной железы неуточненной локализации;D23.9;37459
10037404;Новообразование доброкачественное базального ганглия;D33.0;37460
10037405;Новообразование доброкачественное барабанной полости;D14.0;37461
10037406;Новообразование доброкачественное бартолиновой железы;D28.0;37462
10037407;Новообразование доброкачественное бедра;D36.7;37463
10037408;Новообразование доброкачественное бедренного лимфатического узла;D36.0;37464
10037409;Новообразование доброкачественное бедренного нерва;D36.1;37465
10037410;Новообразование доброкачественное бедренной кости;D16.2;37466
10037411;Новообразование доброкачественное безымянного лимфатического узла;D36.0;37467
10037412;Новообразование доброкачественное безымянной кости;D16.8;37468
